sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point,category,subcategory,unit_cost,list_price,forecast_units_fwd,safety_stock,reorder_point_calc,stockout_risk,overstock_risk,eoq,inventory_turnover,days_of_inventory,sales_at_risk_rupees,capital_locked_rupees,revenue_at_stake_rupees,risk_quadrant,recommended_action,priority_score,reorder_qty,recommendation_details
NBL-1125,1932.0,0.0,28,1037.0,Small Appliances,Heaters,56.27,120.11,1837.1282958906259,217.4225353637389,1464.3306541994316,0.0,0.04910543690961395,1580.0,0.2671232876712329,21.041176470588237,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1124,129.0,424.0,10,368.0,Decor,Rugs,27.93,47.91,1703.846407228271,111.62466335908036,707.3339338980398,0.21819105022647853,0.0,2219.0,0.6798029556650246,8.337367070040338,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1123,77.0,0.0,7,67.0,Furnishings,Tables,145.58,306.17,934.1890134307021,44.66558380448805,199.25996494349002,0.6135701417902129,0.0,661.0,2.3766233766233764,1.5455197132616487,0.0,0.0,0.0,Reorder Now,Raise a replenishment order before stock runs out.,0.0,661.0,Replenish NBL-1123 immediately. Recommended order size: 661 units (EOQ: 661). Delay puts ₹0.00 in sales at risk.
NBL-1122,823.0,1258.0,21,1090.0,Small Appliances,Heaters,160.46,493.2,1702.1459394606954,271.9935179374686,1154.9823303396263,0.0,0.0,997.0,0.24863883847549909,22.047874240800287,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1121,163.0,0.0,7,141.0,Decor,Wall Art,115.67,251.82,1465.2771085888971,73.16190288109313,326.19497456455576,0.5002988619993549,0.0,975.0,1.9263803680981595,3.220889202540579,34293.614165847626,0.0,34293.614165847626,Reorder Now,Raise a replenishment order before stock runs out.,2.26896836726585,975.0,"Replenish NBL-1121 immediately. Recommended order size: 975 units (EOQ: 975). Delay puts ₹34,293.61 in sales at risk."
NBL-1127,0.0,362.0,21,313.0,Decor,Lighting,72.03,132.95,1372.833388883058,90.33770484698665,789.1243418927723,0.5412636757197015,0.0,1187.0,3.128205128205128,1.4984562607204117,109983.67996908005,0.0,109983.67996908005,Reorder Now,Raise a replenishment order before stock runs out.,2.7286899946316208,1187.0,"Replenish NBL-1127 immediately. Recommended order size: 1,187 units (EOQ: 1,187). Delay puts ₹1.10 Lakh in sales at risk."
NBL-1120,0.0,1189.0,21,1031.0,Furnishings,Tables,62.39,178.43,3953.3588837951934,257.61971544055683,2265.224280350873,0.47510716253852386,0.0,2146.0,1.2148014440433212,10.58839590443686,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1118,0.0,1030.0,21,893.0,Decor,Vases,79.96,188.59,3489.615381954285,171.452248222087,1953.1536234992566,0.4726477284696843,0.0,1786.0,1.4569190600522193,7.236167341430499,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1117,0.0,1155.0,21,1001.0,Furnishings,Sofas,45.43,115.45,4026.6163011169524,253.90829505107672,2307.9605714507497,0.49955817517541723,0.0,2514.0,1.7393364928909953,7.778801843317972,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1116,0.0,519.0,10,449.0,Small Appliances,Air Purifiers,113.09,295.78,3695.5170447052237,129.889769582319,1354.3733396088692,0.6167969459957898,0.0,1529.0,1.402197802197802,8.501835168501835,135123.82538458463,0.0,135123.82538458463,Reorder Now,Raise a replenishment order before stock runs out.,3.1646217686078724,1529.0,"Replenish NBL-1116 immediately. Recommended order size: 1,529 units (EOQ: 1,529). Delay puts ₹1.35 Lakh in sales at risk."
NBL-1115,0.0,1096.0,21,950.0,Decor,Wall Art,31.06,63.52,3804.064488299545,213.02378293667834,2098.241059729738,0.47765772911661103,0.0,3082.0,1.6722891566265061,7.472668810289389,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1114,187.0,0.0,7,162.0,Furnishings,Sofas,95.44,214.4,1732.46475447788,101.93589558071844,401.9503613194281,0.5347684241751633,0.0,1150.0,1.8449197860962567,3.264339152119701,0.0,0.0,0.0,Reorder Now,Raise a replenishment order before stock runs out.,0.0,1150.0,"Replenish NBL-1114 immediately. Recommended order size: 1,150 units (EOQ: 1,150). Delay puts ₹0.00 in sales at risk."
NBL-1113,0.0,575.0,21,498.0,Small Appliances,Blenders,128.36,338.71,2353.5974181091997,256.3006186453134,1486.2595289297155,0.6131227495550062,0.0,1130.0,3.9215686274509802,1.7532228360957642,0.0,0.0,0.0,Reorder Now,Raise a replenishment order before stock runs out.,0.0,1130.0,"Replenish NBL-1113 immediately. Recommended order size: 1,130 units (EOQ: 1,130). Delay puts ₹0.00 in sales at risk."
NBL-1119,283.0,0.0,7,245.0,Small Appliances,Kettles,105.31,286.78,2999.4594581806837,112.32198127504262,594.5638663574504,0.5240208562727203,0.0,1452.0,1.823321554770318,4.742070616397367,0.0,0.0,0.0,Reorder Now,Raise a replenishment order before stock runs out.,0.0,1452.0,"Replenish NBL-1119 immediately. Recommended order size: 1,452 units (EOQ: 1,452). Delay puts ₹0.00 in sales at risk."
NBL-1128,0.0,1192.0,21,1033.0,Small Appliances,Air Purifiers,70.77,221.76,4402.698919938839,336.73513818502795,2631.284977389504,0.5469893948231399,0.0,2183.0,2.682857142857143,5.699331200930503,0.0,0.0,0.0,Reorder Now,Raise a replenishment order before stock runs out.,0.0,2183.0,"Replenish NBL-1128 immediately. Recommended order size: 2,183 units (EOQ: 2,183). Delay puts ₹0.00 in sales at risk."
NBL-1129,180.0,0.0,14,116.0,Furnishings,Chairs,61.49,166.04,45.81173941957161,8.22617590791901,24.44439801429306,0.0,0.7454903365579355,250.0,0.05945945945945946,2.9133858267716537,0.0,8251.236143090542,8251.236143090542,Markdown / Clear,Promote or discount to free up capital.,2.9197663153478044,0.0,"Markdown candidate. Excess stock on hand is locking ₹8,251.24 in capital. Recommend a promo or 15-25% markdown to clear excess before holding costs erode margin."
NBL-1130,164.0,0.0,7,95.0,Decor,Vases,118.23,191.2,456.0541116765829,31.301578185583747,110.47005598251275,0.0,0.0,580.0,0.6811594202898551,2.1634938409854425,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1145,0.0,448.0,10,388.0,Decor,Wall Art,9.26,18.94,2460.605830572642,144.7245700961118,1007.0363278317391,0.5551302494075921,0.0,4511.0,1.0902612826603326,6.380514208389715,295923.4786903868,0.0,295923.4786903868,Reorder Now,Raise a replenishment order before stock runs out.,3.037218012696049,4511.0,"Replenish NBL-1145 immediately. Recommended order size: 4,511 units (EOQ: 4,511). Delay puts ₹2.96 Lakh in sales at risk."
NBL-1144,538.0,0.0,28,269.0,Furnishings,Chairs,167.52,388.17,406.01001737900305,32.7405542872362,313.2014895342044,0.0,0.24533454018772669,479.0,0.3167701863354037,4.799574128293852,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1143,12.0,304.0,21,263.0,Small Appliances,Air Purifiers,38.53,82.54,786.9838629834941,41.52593414681151,453.4926993914554,0.30318613635006186,0.0,1320.0,1.0253164556962024,2.3600960256068286,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1142,28.0,0.0,7,21.0,Decor,Vases,26.06,58.31,102.29352265305589,11.16409815105667,32.74511375213652,0.14491058996021702,0.0,686.0,0.88,0.3634475597092419,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1141,0.0,1076.0,21,933.0,Furnishings,Chairs,154.25,330.86,3983.819842175353,294.50073545738564,2311.6563787536397,0.5345328960266406,0.0,1389.0,2.264026402640264,4.402698495070057,0.0,0.0,0.0,Reorder Now,Raise a replenishment order before stock runs out.,0.0,1389.0,"Replenish NBL-1141 immediately. Recommended order size: 1,389 units (EOQ: 1,389). Delay puts ₹0.00 in sales at risk."
NBL-1140,654.0,0.0,21,607.0,Small Appliances,Air Purifiers,154.55,372.1,1255.664507302701,159.57735999974992,810.3810430740878,0.19297223745618994,0.0,810.0,0.2557077625570776,12.656346749226007,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1139,1053.0,0.0,28,913.0,Decor,Lighting,66.21,195.4,3459.4179227631193,327.43309565957134,2643.4610079196264,0.6016585843917179,0.0,1793.0,0.0,0.0,47819.96710494562,0.0,47819.96710494562,Reorder Now,Raise a replenishment order before stock runs out.,2.815532554843301,1793.0,"Replenish NBL-1139 immediately. Recommended order size: 1,793 units (EOQ: 1,793). Delay puts ₹47,819.97 in sales at risk."
NBL-1138,242.0,0.0,14,210.0,Furnishings,Chairs,139.22,235.7,1180.9392482218425,91.70463610295563,504.98053108797626,0.5207736039276345,0.0,780.0,6.828571428571428,0.4980940279542567,7957.498963974154,0.0,7957.498963974154,Reorder Now,Raise a replenishment order before stock runs out.,2.0314499036298486,780.0,"Replenish NBL-1138 immediately. Recommended order size: 780 units (EOQ: 780). Delay puts ₹7,957.50 in sales at risk."
NBL-1137,197.0,0.0,14,171.0,Small Appliances,Blenders,153.1,401.14,1340.28685526659,87.12792412825264,534.3146056124853,0.6313033596111812,0.0,730.0,0.0,0.0,85667.98821361396,0.0,85667.98821361396,Reorder Now,Raise a replenishment order before stock runs out.,3.1141081348700723,730.0,"Replenish NBL-1137 immediately. Recommended order size: 730 units (EOQ: 730). Delay puts ₹85,667.99 in sales at risk."
NBL-1136,420.0,0.0,14,364.0,Decor,Vases,108.87,260.12,1676.5436845724496,128.45888064406657,696.8097458166897,0.39725297683983635,0.0,1104.0,3.5238095238095237,1.2046094750320102,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1135,662.0,0.0,28,573.0,Furnishings,Chairs,15.68,30.93,1553.1729789272022,155.1403133703586,1212.631946932752,0.45408002677607834,0.0,2535.0,0.0,0.0,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1134,264.0,0.0,14,228.0,Small Appliances,Heaters,88.72,163.34,1311.685596935229,64.32814228075398,505.5548813374441,0.4778015013887539,0.0,1061.0,60.5,0.05680953588638092,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1133,1371.0,0.0,28,1188.0,Decor,Lighting,85.1,189.61,3686.9145777829435,300.187179619843,2779.133868837037,0.506680834855317,0.0,1706.0,0.0,0.0,2507.826867615699,0.0,2507.826867615699,Reorder Now,Raise a replenishment order before stock runs out.,1.7224466482840688,1706.0,"Replenish NBL-1133 immediately. Recommended order size: 1,706 units (EOQ: 1,706). Delay puts ₹2,507.83 in sales at risk."
NBL-1132,188.0,0.0,14,137.0,Furnishings,Storage,103.63,304.93,415.3853562104319,30.754847961745888,177.91324712791265,0.0,0.0,609.0,0.7450980392156863,1.439153439153439,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1131,947.0,0.0,14,646.0,Small Appliances,Heaters,36.17,67.47,210.73408484029017,28.377343641280216,100.34793603289114,0.0,0.7774719273069798,726.0,0.039634146341463415,14.114754098360656,0.0,26630.738151326706,26630.738151326706,Markdown / Clear,Promote or discount to free up capital.,3.4406238877740516,0.0,"Markdown candidate. Excess stock on hand is locking ₹26,630.74 in capital. Recommend a promo or 15-25% markdown to clear excess before holding costs erode margin."
NBL-1112,298.0,0.0,7,259.0,Decor,Vases,32.96,102.63,2324.751505787842,107.87929074400039,522.8358448995764,0.4300314278237019,0.0,2341.0,1.580536912751678,4.322196322196322,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1111,187.0,0.0,7,162.0,Furnishings,Chairs,86.87,247.97,1703.646058198336,108.12787018250236,410.6045416119573,0.5445739609555397,0.0,1217.0,2.0962566844919786,2.6934156378600824,28634.750214361942,0.0,28634.750214361942,Reorder Now,Raise a replenishment order before stock runs out.,2.4271163511159695,1217.0,"Replenish NBL-1111 immediately. Recommended order size: 1,217 units (EOQ: 1,217). Delay puts ₹28,634.75 in sales at risk."
NBL-1110,770.0,0.0,14,667.0,Small Appliances,Blenders,37.78,65.99,4389.960886115669,307.798058779777,1814.0359510744124,0.575532116910943,0.0,2889.0,0.0,0.0,12003.251152986762,0.0,12003.251152986762,Reorder Now,Raise a replenishment order before stock runs out.,2.347788350244034,2889.0,"Replenish NBL-1110 immediately. Recommended order size: 2,889 units (EOQ: 2,889). Delay puts ₹12,003.25 in sales at risk."
NBL-1109,689.0,0.0,28,597.0,Decor,Lighting,114.01,190.14,989.191898454804,118.28264526215487,788.8410427180053,0.12656674451673583,0.0,801.0,2.019047619047619,1.5433070866141732,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1089,212.0,0.0,7,111.0,Small Appliances,Kettles,65.39,198.61,754.2250560514325,38.46411173792317,165.50718780705563,0.0,0.0,946.0,0.6157635467980296,2.9291419737181137,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1088,1314.0,0.0,21,690.0,Decor,Wall Art,121.15,274.98,274.0567640872392,32.54557940712411,180.1779363932288,0.0,0.7914332084572001,374.0,0.028739867354458364,19.727933541017652,0.0,125989.12303083099,125989.12303083099,Markdown / Clear,Promote or discount to free up capital.,4.0365756804281725,0.0,Markdown candidate. Excess stock on hand is locking ₹1.26 Lakh in capital. Recommend a promo or 15-25% markdown to clear excess before holding costs erode margin.
NBL-1087,367.0,0.0,7,318.0,Furnishings,Tables,111.13,343.39,4337.222582839939,199.4592194281668,959.9588128484313,0.6176919310621029,0.0,1685.0,2.2888283378746594,5.230847543904301,208667.93034245304,0.0,208667.93034245304,Reorder Now,Raise a replenishment order before stock runs out.,3.2857861543949047,1685.0,"Replenish NBL-1087 immediately. Recommended order size: 1,685 units (EOQ: 1,685). Delay puts ₹2.09 Lakh in sales at risk."
NBL-1086,379.0,0.0,7,352.0,Small Appliances,Blenders,97.89,276.27,2015.9839124401065,125.27038874835154,458.2349462094698,0.17291336434486965,0.0,1296.0,0.48043184885290147,10.371407148212947,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1085,140.0,0.0,14,121.0,Decor,Lighting,37.46,93.8,463.84109455702,37.559083790659734,204.00962043071954,0.31375785267174117,0.0,1061.0,1.868421052631579,0.5420275089149261,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1084,168.0,0.0,7,98.0,Furnishings,Storage,51.58,131.23,430.97113826569495,25.88924198107409,101.54176076392275,0.0,0.0,897.0,0.515625,1.8788990825688074,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1083,717.0,0.0,14,622.0,Small Appliances,Heaters,110.11,314.06,3181.0003839450305,150.35730696856936,1217.556886568264,0.41111581076027165,0.0,1461.0,4.469565217391304,1.682340647857889,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1082,613.0,0.0,28,532.0,Decor,Lighting,22.53,69.79,1652.7020983317607,94.32621404351136,1198.709136609031,0.4886165615337801,0.0,2355.0,0.0,0.0,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1081,75.0,0.0,14,65.0,Furnishings,Chairs,30.72,79.35,236.80163100467712,15.69393035010309,97.75943808579899,0.2328106475594108,0.0,846.0,1.88,0.3801248981808309,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1080,140.0,211.0,10,183.0,Small Appliances,Air Purifiers,134.4,258.57,192.11267095579126,17.612879564967457,82.80986539101467,0.0,0.0,337.0,0.2388888888888889,2.8195804195804195,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1079,288.0,0.0,14,250.0,Decor,Rugs,146.36,358.93,1666.8079292403127,107.0131068457807,669.868533940686,0.5700648927249042,0.0,883.0,0.0,0.0,2046.2011515215474,0.0,2046.2011515215474,Reorder Now,Raise a replenishment order before stock runs out.,1.8875763650118464,883.0,"Replenish NBL-1079 immediately. Recommended order size: 883 units (EOQ: 883). Delay puts ₹2,046.20 in sales at risk."
NBL-1078,27.0,0.0,7,24.0,Furnishings,Tables,64.48,158.41,76.94233102274863,9.658063334613999,28.08164174285485,0.038517753084363886,0.0,365.0,0.46938775510204084,0.8042203985932005,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1077,253.0,0.0,7,219.0,Small Appliances,Blenders,59.06,184.16,2468.043082056174,127.00816311244748,555.3884792955627,0.5444630030480696,0.0,1743.0,1.8853754940711462,4.054951345163136,13872.96672625157,0.0,13872.96672625157,Reorder Now,Raise a replenishment order before stock runs out.,2.255275004365576,1743.0,"Replenish NBL-1077 immediately. Recommended order size: 1,743 units (EOQ: 1,743). Delay puts ₹13,872.97 in sales at risk."
NBL-1076,599.0,0.0,28,443.0,Decor,Wall Art,71.02,150.85,468.50330833362244,57.58759737646814,374.8406052845885,0.0,0.21785758208076386,827.0,0.4823529411764706,2.695356738391846,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1075,269.0,0.0,7,233.0,Furnishings,Chairs,90.19,204.46,1569.8461875582661,93.29644975875905,371.11662725838664,0.2751604745192105,0.0,1189.0,1.0148698884758365,4.227897838899803,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1090,354.0,0.0,28,210.0,Furnishings,Tables,70.64,148.56,265.106676080712,37.592445715038444,224.40770922515694,0.0,0.25111108451776265,602.0,0.3465909090909091,2.7158996968861944,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1147,43.0,692.0,21,600.0,Furnishings,Storage,163.37,449.78,1444.6438657985907,154.1984798551504,922.970555168349,0.20365823602472713,0.0,896.0,0.9126506024096386,5.113311331133113,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1091,647.0,768.0,21,666.0,Decor,Rugs,169.01,388.83,1310.381508793824,88.28279966404406,775.8511824272285,0.0,0.0,835.0,0.30176211453744495,13.687213997308211,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1093,430.0,0.0,14,373.0,Furnishings,Tables,72.73,231.18,1682.1684145089173,108.28106827575525,684.6916124938685,0.37198003867200774,0.0,1386.0,4.287671232876712,1.078343445001319,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1108,168.0,784.0,21,679.0,Furnishings,Sofas,130.1,412.2,1564.9618325010451,137.39834276872423,950.6253258630288,0.0,0.0,1019.0,0.6260683760683761,6.924174372523118,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1107,40.0,0.0,7,35.0,Small Appliances,Kettles,34.7,96.31,372.2980149724416,16.85090767174582,82.8900195772146,0.5174328561626316,0.0,946.0,1.975,0.5968558486544099,28948.215557519765,0.0,28948.215557519765,Reorder Now,Raise a replenishment order before stock runs out.,2.3085974726161327,946.0,"Replenish NBL-1107 immediately. Recommended order size: 946 units (EOQ: 946). Delay puts ₹28,948.22 in sales at risk."
NBL-1106,180.0,0.0,7,123.0,Decor,Wall Art,94.78,264.65,578.4152949612679,27.789797760589522,130.5862914998022,0.0,0.0,783.0,0.732824427480916,1.9194139194139195,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1105,987.0,0.0,28,855.0,Furnishings,Storage,152.13,253.18,2153.9615813219593,119.46867465054049,1554.6016593661857,0.36511067381569506,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1104,281.0,350.0,10,303.0,Small Appliances,Kettles,145.77,449.62,287.00010931155873,24.60509264056796,132.7924685120244,0.0,0.0,421.0,0.16314199395770393,4.674905422446406,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1103,0.0,0.0,10,146.0,Decor,Vases,145.85,289.03,866.0541118946903,45.472368160395625,341.8706251358444,1.0,0.0,696.0,1.1390728476821192,2.1008695652173914,40369.728447969355,0.0,40369.728447969355,Reorder Now,Raise a replenishment order before stock runs out.,4.606066585874997,146.0,"Replenish NBL-1103 immediately. Recommended order size: 146 units (EOQ: 696). Delay puts ₹40,369.73 in sales at risk."
NBL-1102,411.0,0.0,7,357.0,Furnishings,Sofas,14.22,22.88,4115.922918441413,233.14586152265898,991.9386484096412,0.585659858440893,0.0,4607.0,2.05352798053528,5.7012633143423335,246795.65405561475,0.0,246795.65405561475,Reorder Now,Raise a replenishment order before stock runs out.,3.15807665204348,4607.0,"Replenish NBL-1102 immediately. Recommended order size: 4,607 units (EOQ: 4,607). Delay puts ₹2.47 Lakh in sales at risk."
NBL-1101,0.0,160.0,10,139.0,Small Appliances,Kettles,141.6,271.47,992.9099324341972,40.493354576031514,376.6452944034364,0.5751971354018324,0.0,746.0,1.2661870503597121,1.9611992945326278,0.0,0.0,0.0,Reorder Now,Raise a replenishment order before stock runs out.,0.0,746.0,Replenish NBL-1101 immediately. Recommended order size: 746 units (EOQ: 746). Delay puts ₹0.00 in sales at risk.
NBL-1100,149.0,0.0,7,129.0,Decor,Wall Art,23.56,71.51,1054.3023273971157,36.55631475827236,214.52746250869816,0.3054502288071454,0.0,1836.0,1.3825503355704698,2.0787244643746887,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1099,415.0,0.0,10,240.0,Furnishings,Storage,26.3,84.12,211.61579650514457,16.161255005344213,89.96531423858188,0.0,0.4900824180598926,860.0,0.07589285714285714,6.077519379844961,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1098,324.0,0.0,14,281.0,Small Appliances,Air Purifiers,179.49,539.68,1126.005929980546,67.58514562914861,469.1415002624313,0.30937680887587465,0.0,736.0,1.874015748031496,1.7042894799904147,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1097,287.0,0.0,7,249.0,Decor,Rugs,59.93,183.96,3546.483459861095,114.6947672447759,678.4922105383339,0.5770032499381437,0.0,2040.0,2.3867595818815333,3.8774427020506637,0.0,0.0,0.0,Reorder Now,Raise a replenishment order before stock runs out.,0.0,2040.0,"Replenish NBL-1097 immediately. Recommended order size: 2,040 units (EOQ: 2,040). Delay puts ₹0.00 in sales at risk."
NBL-1096,819.0,0.0,14,710.0,Furnishings,Sofas,149.97,310.82,3040.9423338421375,219.9161662100907,1267.1873389789328,0.353686724285038,0.0,1228.0,2.2234848484848486,3.5049786628733997,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1095,0.0,844.0,21,732.0,Small Appliances,Heaters,109.18,294.54,3567.559351033359,356.889397993272,2205.5864805300644,0.6173353403049682,0.0,1445.0,4.4939024390243905,2.1328379006038087,0.0,0.0,0.0,Reorder Now,Raise a replenishment order before stock runs out.,0.0,1445.0,"Replenish NBL-1095 immediately. Recommended order size: 1,445 units (EOQ: 1,445). Delay puts ₹0.00 in sales at risk."
NBL-1094,188.0,0.0,28,158.0,Decor,Rugs,28.38,84.03,238.19283810502347,38.41163044653946,203.27558675687732,0.07514717827452295,0.0,865.0,0.9666666666666667,0.7603530210454853,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1092,265.0,0.0,14,195.0,Small Appliances,Kettles,103.11,319.42,485.04813991687183,47.62568577466624,213.10687153525208,0.0,0.0,647.0,0.6666666666666666,1.7394305435720447,0.0,0.0,0.0,Healthy,No action needed; leave as is.,0.0,0.0,Healthy inventory levels. No action required. On hand covers forward demand and safety stock is within limits.
NBL-1149,313.0,0.0,7,271.0,Small Appliances,Heaters,103.13,272.94,3582.4097251814105,98.08776407377688,660.1002612246673,0.525829607430697,0.0,1580.0,2.038338658146965,3.750106974753958,67965.47097236404,0.0,67965.47097236404,Reorder Now,Raise a replenishment order before stock runs out.,2.540963635925749,1580.0,"Replenish NBL-1149 immediately. Recommended order size: 1,580 units (EOQ: 1,580). Delay puts ₹67,965.47 in sales at risk."
